;Dominant_Topic;Topic_Keywords;Num_Documents;Perc_Documents
4714.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4715.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4716.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4717.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4718.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4719.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4720.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4721.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4722.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4723.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4724.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4725.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4726.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4727.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4728.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4729.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4730.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4731.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4732.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4733.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4734.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4735.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4736.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4737.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4738.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
4739.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4740.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4741.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4742.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4743.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4744.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4745.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4746.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4747.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4748.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4749.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4750.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4751.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4752.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4753.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4754.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4755.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4756.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4757.0;15.0;ruský, øíct, rozhovor, uvést, premiér, zpìvaèka, ¹éf, ministr, funkce, pochlubit;;
4758.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4759.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4760.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4761.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4762.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4763.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4764.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4765.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4766.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4767.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4768.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4769.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4770.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4771.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4772.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4773.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4774.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4775.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4776.0;1.0;gól, sestava, ¾lutý_karta, rozhodèí, náhradník, bodovat, vybojovat, chelsea, tøetina, vrána;;
4777.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4778.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4779.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4780.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4781.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4782.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4783.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4784.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4785.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4786.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4787.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4788.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4789.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4790.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
4791.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4792.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4793.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4794.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4795.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4796.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4797.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4798.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4799.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4800.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4801.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4802.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
4803.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4804.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4805.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4806.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4807.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4808.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4809.0;4.0;auto, vùz, aut, øidiè, vozidlo, elektrický, jízda, pøe, kilometr, ¹koda;;
4810.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4811.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4812.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4813.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4814.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4815.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4816.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4817.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4818.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4819.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4820.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4821.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4822.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4823.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4824.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4825.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4826.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4827.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4828.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4829.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4830.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4831.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4832.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4833.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4834.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4835.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4836.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4837.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4838.0;5.0;lékaø, nemocnice, pacient, nemoc, péèe, problém, stav, legenda, sùl, jít;;
4839.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4840.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4841.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4842.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4843.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4844.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4845.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4846.0;1.0;gól, sestava, ¾lutý_karta, rozhodèí, náhradník, bodovat, vybojovat, chelsea, tøetina, vrána;;
4847.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4848.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4849.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4850.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4851.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4852.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4853.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4854.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4855.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4856.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4857.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4858.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4859.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4860.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4861.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4862.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4863.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4864.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4865.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4866.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4867.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4868.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4869.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4870.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4871.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4872.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4873.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4874.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4875.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4876.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4877.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4878.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4879.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4880.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4881.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4882.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4883.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4884.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4885.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4886.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4887.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4888.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4889.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4890.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4891.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4892.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4893.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4894.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4895.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4896.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4897.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4898.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
4899.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4900.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4901.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4902.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4903.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4904.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4905.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4906.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4907.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4908.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4909.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4910.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4911.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4912.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4913.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4914.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4915.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4916.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4917.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4918.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4919.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4920.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4921.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4922.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4923.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4924.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4925.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4926.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4927.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4928.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4929.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4930.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4931.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4932.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
4933.0;14.0;zápas, tým, sezona, bod, gól, hráè, hrát, utkání, vyhrát, domácí;;
